## FlyBase Gene Groups report
## Generated: Mon Mar 27 06:43:04 2023
## Using chado datasource: dbi:Pg:dbname=fb_2023_02_reporting;host=flysql25;port=5432

## Where groups are arranged into hierarchies, note that:
## i) the member genes are only associated with the terminal subgroups
## ii) the immediate parent of any subgroup is identified in the 'Parent_FB_group_id' and 'Parent_FB_group_symbol' columns

## FB_group_id	FB_group_symbol	FB_group_name	Parent_FB_group_id	Parent_FB_group_symbol	Group_member_FB_gene_id	Group_member_FB_gene_symbol
FBgg0000702	MTC	M6A METHYLTRANSFERASE COMPLEX			FBgn0039139	Mettl3
FBgg0000702	MTC	M6A METHYLTRANSFERASE COMPLEX			FBgn0032016	Mettl14
FBgg0000702	MTC	M6A METHYLTRANSFERASE COMPLEX			FBgn0000662	fl(2)d
FBgg0001326	PPDMANT	DOLICHYL PYROPHOSPHATE MANNOSYLTRANSFERASES	FBgg0001296	MANT	FBgn0037108	Alg11
FBgg0001326	PPDMANT	DOLICHYL PYROPHOSPHATE MANNOSYLTRANSFERASES	FBgg0001296	MANT	FBgn0011297	Alg3
FBgg0001326	PPDMANT	DOLICHYL PYROPHOSPHATE MANNOSYLTRANSFERASES	FBgg0001296	MANT	FBgn0037743	Alg12
FBgg0001326	PPDMANT	DOLICHYL PYROPHOSPHATE MANNOSYLTRANSFERASES	FBgg0001296	MANT	FBgn0035401	Alg2
FBgg0001326	PPDMANT	DOLICHYL PYROPHOSPHATE MANNOSYLTRANSFERASES	FBgg0001296	MANT	FBgn0038552	Alg1
FBgg0001326	PPDMANT	DOLICHYL PYROPHOSPHATE MANNOSYLTRANSFERASES	FBgg0001296	MANT	FBgn0039293	Alg9
FBgg0000201	PPK	PICKPOCKET GENES	FBgg0000585	NAC	FBgn0035458	ppk27
FBgg0000201	PPK	PICKPOCKET GENES	FBgg0000585	NAC	FBgn0265001	ppk18
FBgg0000201	PPK	PICKPOCKET GENES	FBgg0000585	NAC	FBgn0034730	ppk12
FBgg0000201	PPK	PICKPOCKET GENES	FBgg0000585	NAC	FBgn0053349	ppk25
FBgg0000201	PPK	PICKPOCKET GENES	FBgg0000585	NAC	FBgn0034489	ppk6
FBgg0000201	PPK	PICKPOCKET GENES	FBgg0000585	NAC	FBgn0085398	ppk9
FBgg0000201	PPK	PICKPOCKET GENES	FBgg0000585	NAC	FBgn0051105	ppk22
FBgg0000201	PPK	PICKPOCKET GENES	FBgg0000585	NAC	FBgn0039677	ppk30
FBgg0000201	PPK	PICKPOCKET GENES	FBgg0000585	NAC	FBgn0039675	ppk21
FBgg0000201	PPK	PICKPOCKET GENES	FBgg0000585	NAC	FBgn0051065	ppk31
FBgg0000201	PPK	PICKPOCKET GENES	FBgg0000585	NAC	FBgn0053289	ppk5
FBgg0000201	PPK	PICKPOCKET GENES	FBgg0000585	NAC	FBgn0022981	rpk
FBgg0000201	PPK	PICKPOCKET GENES	FBgg0000585	NAC	FBgn0065110	ppk10
FBgg0000201	PPK	PICKPOCKET GENES	FBgg0000585	NAC	FBgn0050181	ppk3
FBgg0000201	PPK	PICKPOCKET GENES	FBgg0000585	NAC	FBgn0065109	ppk11
FBgg0000201	PPK	PICKPOCKET GENES	FBgg0000585	NAC	FBgn0065108	ppk16
FBgg0000201	PPK	PICKPOCKET GENES	FBgg0000585	NAC	FBgn0039839	ppk24
FBgg0000201	PPK	PICKPOCKET GENES	FBgg0000585	NAC	FBgn0039676	ppk20
FBgg0000201	PPK	PICKPOCKET GENES	FBgg0000585	NAC	FBgn0032602	ppk17
FBgg0000201	PPK	PICKPOCKET GENES	FBgg0000585	NAC	FBgn0039424	ppk15
FBgg0000201	PPK	PICKPOCKET GENES	FBgg0000585	NAC	FBgn0052792	ppk8
FBgg0000201	PPK	PICKPOCKET GENES	FBgg0000585	NAC	FBgn0030795	ppk28
FBgg0000201	PPK	PICKPOCKET GENES	FBgg0000585	NAC	FBgn0053508	ppk13
FBgg0000201	PPK	PICKPOCKET GENES	FBgg0000585	NAC	FBgn0020258	ppk
FBgg0000201	PPK	PICKPOCKET GENES	FBgg0000585	NAC	FBgn0034965	ppk29
FBgg0000201	PPK	PICKPOCKET GENES	FBgg0000585	NAC	FBgn0031803	ppk14
FBgg0000201	PPK	PICKPOCKET GENES	FBgg0000585	NAC	FBgn0031802	ppk7
FBgg0000201	PPK	PICKPOCKET GENES	FBgg0000585	NAC	FBgn0030844	ppk23
FBgg0000201	PPK	PICKPOCKET GENES	FBgg0000585	NAC	FBgn0035785	ppk26
FBgg0000201	PPK	PICKPOCKET GENES	FBgg0000585	NAC	FBgn0024319	Nach
FBgg0000201	PPK	PICKPOCKET GENES	FBgg0000585	NAC	FBgn0039679	ppk19
FBgg0001619	BORC	BLOC1-RELATED COMPLEX			FBgn0052590	CG32590
FBgg0001619	BORC	BLOC1-RELATED COMPLEX			FBgn0031455	Snapin
FBgg0001619	BORC	BLOC1-RELATED COMPLEX			FBgn0035140	BORCS6
FBgg0001619	BORC	BLOC1-RELATED COMPLEX			FBgn0036118	Blos2
FBgg0001619	BORC	BLOC1-RELATED COMPLEX			FBgn0030346	BORCS5
FBgg0001619	BORC	BLOC1-RELATED COMPLEX			FBgn0050077	Blos1
FBgg0001619	BORC	BLOC1-RELATED COMPLEX			FBgn0034519	BORCS7
FBgg0001619	BORC	BLOC1-RELATED COMPLEX			FBgn0036291	CG10681
FBgg0000382	DYN-LC	DYNEIN LIGHT CHAINS	FBgg0000364	DYN	FBgn0036499	CG7276
FBgg0000382	DYN-LC	DYNEIN LIGHT CHAINS	FBgg0000364	DYN	FBgn0037773	CG5359
FBgg0000382	DYN-LC	DYNEIN LIGHT CHAINS	FBgg0000364	DYN	FBgn0037962	Dnali1
FBgg0000382	DYN-LC	DYNEIN LIGHT CHAINS	FBgg0000364	DYN	FBgn0024196	robl
FBgg0000382	DYN-LC	DYNEIN LIGHT CHAINS	FBgg0000364	DYN	FBgn0033408	ODA-Dnal1
FBgg0000382	DYN-LC	DYNEIN LIGHT CHAINS	FBgg0000364	DYN	FBgn0011760	ctp
FBgg0000382	DYN-LC	DYNEIN LIGHT CHAINS	FBgg0000364	DYN	FBgn0028570	robl22E
FBgg0000382	DYN-LC	DYNEIN LIGHT CHAINS	FBgg0000364	DYN	FBgn0026141	Cdlc2
FBgg0000382	DYN-LC	DYNEIN LIGHT CHAINS	FBgg0000364	DYN	FBgn0024432	Dlc90F
FBgg0000382	DYN-LC	DYNEIN LIGHT CHAINS	FBgg0000364	DYN	FBgn0028567	robl62A
FBgg0000382	DYN-LC	DYNEIN LIGHT CHAINS	FBgg0000364	DYN	FBgn0028569	robl37BC
FBgg0001390	ACE-PSEU	ANGIOTENSIN-CONVERTING PSEUDOENZYMES	FBgg0001388	ACE	FBgn0033366	Ance-4
FBgg0001390	ACE-PSEU	ANGIOTENSIN-CONVERTING PSEUDOENZYMES	FBgg0001388	ACE	FBgn0032535	Ance-2
FBgg0001390	ACE-PSEU	ANGIOTENSIN-CONVERTING PSEUDOENZYMES	FBgg0001388	ACE	FBgn0035076	Ance-5
FBgg0001390	ACE-PSEU	ANGIOTENSIN-CONVERTING PSEUDOENZYMES	FBgg0001388	ACE	FBgn0032536	Ance-3
FBgg0001390	ACE-PSEU	ANGIOTENSIN-CONVERTING PSEUDOENZYMES	FBgg0001483	M-NPH	FBgn0033366	Ance-4
FBgg0001390	ACE-PSEU	ANGIOTENSIN-CONVERTING PSEUDOENZYMES	FBgg0001483	M-NPH	FBgn0032535	Ance-2
FBgg0001390	ACE-PSEU	ANGIOTENSIN-CONVERTING PSEUDOENZYMES	FBgg0001483	M-NPH	FBgn0035076	Ance-5
FBgg0001390	ACE-PSEU	ANGIOTENSIN-CONVERTING PSEUDOENZYMES	FBgg0001483	M-NPH	FBgn0032536	Ance-3
FBgg0000506	KV	VOLTAGE-GATED POTASSIUM CHANNEL SUBUNITS	FBgg0000512	KCN		
FBgg0000123	CLATH	CLATHRIN COMPLEX	FBgg0000056	ITCSAP	FBgn0000319	Chc
FBgg0000123	CLATH	CLATHRIN COMPLEX	FBgg0000056	ITCSAP	FBgn0024814	Clc
FBgg0001675	RNASEP-N	NUCLEAR RNASE P COMPLEX	FBgg0001673	RNASEP	FBgn0033092	Rpp25
FBgg0001675	RNASEP-N	NUCLEAR RNASE P COMPLEX	FBgg0001673	RNASEP	FBgn0035831	Pop4
FBgg0001675	RNASEP-N	NUCLEAR RNASE P COMPLEX	FBgg0001673	RNASEP	FBgn0283652	Rpp30
FBgg0001675	RNASEP-N	NUCLEAR RNASE P COMPLEX	FBgg0001673	RNASEP	FBgn0039744	Rpp14b
FBgg0001675	RNASEP-N	NUCLEAR RNASE P COMPLEX	FBgg0001673	RNASEP	FBgn0053082	Rpp21
FBgg0001675	RNASEP-N	NUCLEAR RNASE P COMPLEX	FBgg0001673	RNASEP	FBgn0046696	RNaseP:RNA
FBgg0001675	RNASEP-N	NUCLEAR RNASE P COMPLEX	FBgg0001673	RNASEP	FBgn0066304	Rpp20
FBgg0001675	RNASEP-N	NUCLEAR RNASE P COMPLEX	FBgg0001673	RNASEP	FBgn0026702	Pop1
FBgg0001675	RNASEP-N	NUCLEAR RNASE P COMPLEX	FBgg0001673	RNASEP	FBgn0085346	Rpp14a
FBgg0001675	RNASEP-N	NUCLEAR RNASE P COMPLEX	FBgg0001673	RNASEP	FBgn0036696	Pop5
FBgg0000585	NAC	SODIUM CHANNEL SUBUNITS	FBgg0000589	ICC		
FBgg0001365	ADP-RGH	ADP-RIBOSE GLYCOHYDROLASES	FBgg0001352	N-GH	FBgn0085290	CG34261
FBgg0001365	ADP-RGH	ADP-RIBOSE GLYCOHYDROLASES	FBgg0001352	N-GH	FBgn0053054	CG33054
FBgg0001365	ADP-RGH	ADP-RIBOSE GLYCOHYDROLASES	FBgg0001352	N-GH	FBgn0053056	CG33056
FBgg0000617	PIG	PHOSPHATIDYLINOSITOL GLYCAN ANCHOR BIOSYNTHESIS GENES			FBgn0036893	PIG-F
FBgg0000617	PIG	PHOSPHATIDYLINOSITOL GLYCAN ANCHOR BIOSYNTHESIS GENES			FBgn0029789	PGAP1
FBgg0000617	PIG	PHOSPHATIDYLINOSITOL GLYCAN ANCHOR BIOSYNTHESIS GENES			FBgn0031284	PGAP2
FBgg0000617	PIG	PHOSPHATIDYLINOSITOL GLYCAN ANCHOR BIOSYNTHESIS GENES			FBgn0035464	PIG-B
FBgg0000617	PIG	PHOSPHATIDYLINOSITOL GLYCAN ANCHOR BIOSYNTHESIS GENES			FBgn0032052	PIG-U
FBgg0000617	PIG	PHOSPHATIDYLINOSITOL GLYCAN ANCHOR BIOSYNTHESIS GENES			FBgn0050381	PIG-X
FBgg0000617	PIG	PHOSPHATIDYLINOSITOL GLYCAN ANCHOR BIOSYNTHESIS GENES			FBgn0035435	PIG-C
FBgg0000617	PIG	PHOSPHATIDYLINOSITOL GLYCAN ANCHOR BIOSYNTHESIS GENES			FBgn0086448	PIG-Q
FBgg0000617	PIG	PHOSPHATIDYLINOSITOL GLYCAN ANCHOR BIOSYNTHESIS GENES			FBgn0034346	PIG-O
FBgg0000617	PIG	PHOSPHATIDYLINOSITOL GLYCAN ANCHOR BIOSYNTHESIS GENES			FBgn0265190	PIG-S
FBgg0000617	PIG	PHOSPHATIDYLINOSITOL GLYCAN ANCHOR BIOSYNTHESIS GENES			FBgn0038763	PIG-L
FBgg0000617	PIG	PHOSPHATIDYLINOSITOL GLYCAN ANCHOR BIOSYNTHESIS GENES			FBgn0034649	PIG-M
FBgg0000617	PIG	PHOSPHATIDYLINOSITOL GLYCAN ANCHOR BIOSYNTHESIS GENES			FBgn0030035	PIG-T
FBgg0000617	PIG	PHOSPHATIDYLINOSITOL GLYCAN ANCHOR BIOSYNTHESIS GENES			FBgn0039405	PIG-P
FBgg0000617	PIG	PHOSPHATIDYLINOSITOL GLYCAN ANCHOR BIOSYNTHESIS GENES			FBgn0031997	PGAP5
FBgg0000617	PIG	PHOSPHATIDYLINOSITOL GLYCAN ANCHOR BIOSYNTHESIS GENES			FBgn0023545	PIG-K
FBgg0000617	PIG	PHOSPHATIDYLINOSITOL GLYCAN ANCHOR BIOSYNTHESIS GENES			FBgn0033088	PGAP3
FBgg0000617	PIG	PHOSPHATIDYLINOSITOL GLYCAN ANCHOR BIOSYNTHESIS GENES			FBgn0035265	PIG-Wb
FBgg0000617	PIG	PHOSPHATIDYLINOSITOL GLYCAN ANCHOR BIOSYNTHESIS GENES			FBgn0029818	GAA1
FBgg0000617	PIG	PHOSPHATIDYLINOSITOL GLYCAN ANCHOR BIOSYNTHESIS GENES			FBgn0266438	PIG-Z
FBgg0000617	PIG	PHOSPHATIDYLINOSITOL GLYCAN ANCHOR BIOSYNTHESIS GENES			FBgn0034270	PIG-A
FBgg0000617	PIG	PHOSPHATIDYLINOSITOL GLYCAN ANCHOR BIOSYNTHESIS GENES			FBgn0033187	PIG-G
FBgg0000617	PIG	PHOSPHATIDYLINOSITOL GLYCAN ANCHOR BIOSYNTHESIS GENES			FBgn0033479	PIG-N
FBgg0000617	PIG	PHOSPHATIDYLINOSITOL GLYCAN ANCHOR BIOSYNTHESIS GENES			FBgn0037535	PIG-H
FBgg0000617	PIG	PHOSPHATIDYLINOSITOL GLYCAN ANCHOR BIOSYNTHESIS GENES			FBgn0031422	PIG-Wa
FBgg0000617	PIG	PHOSPHATIDYLINOSITOL GLYCAN ANCHOR BIOSYNTHESIS GENES			FBgn0265174	PIG-V
FBgg0001491	C110-NPH	C110 NON-PEPTIDASE HOMOLOGS	FBgg0001482	C-NPH	FBgn0050147	Hil
FBgg0001767	LDCPEPT	L,D-CARBOXYPEPTIDASES	FBgg0001397	PEPT	FBgn0030310	PGRP-SA
FBgg0000266	STP	PROTEIN SERINE/THREONINE PHOSPHATASES	FBgg0000264	PPASE		
FBgg0000076	ATG	AUTOPHAGY-RELATED GENES			FBgn0034366	Atg7
FBgg0000076	ATG	AUTOPHAGY-RELATED GENES			FBgn0038539	Atg8b
FBgg0000076	ATG	AUTOPHAGY-RELATED GENES			FBgn0264325	Atg6
FBgg0000076	ATG	AUTOPHAGY-RELATED GENES			FBgn0039636	Atg14
FBgg0000076	ATG	AUTOPHAGY-RELATED GENES			FBgn0044452	Atg2
FBgg0000076	ATG	AUTOPHAGY-RELATED GENES			FBgn0052672	Atg8a
FBgg0000076	ATG	AUTOPHAGY-RELATED GENES			FBgn0261108	Atg13
FBgg0000076	ATG	AUTOPHAGY-RELATED GENES			FBgn0035850	Atg18a
FBgg0000076	ATG	AUTOPHAGY-RELATED GENES			FBgn0038325	Atg4b
FBgg0000076	ATG	AUTOPHAGY-RELATED GENES			FBgn0032935	Atg18b
FBgg0000076	ATG	AUTOPHAGY-RELATED GENES			FBgn0030960	Atg101
FBgg0000076	ATG	AUTOPHAGY-RELATED GENES			FBgn0036813	Atg3
FBgg0000076	ATG	AUTOPHAGY-RELATED GENES			FBgn0037363	Atg17
FBgg0000076	ATG	AUTOPHAGY-RELATED GENES			FBgn0036255	Atg12
FBgg0000076	ATG	AUTOPHAGY-RELATED GENES			FBgn0260945	Atg1
FBgg0000076	ATG	AUTOPHAGY-RELATED GENES			FBgn0029943	Atg5
FBgg0000076	ATG	AUTOPHAGY-RELATED GENES			FBgn0034110	Atg9
FBgg0000076	ATG	AUTOPHAGY-RELATED GENES			FBgn0040780	Atg10
FBgg0000076	ATG	AUTOPHAGY-RELATED GENES			FBgn0039705	Atg16
FBgg0000076	ATG	AUTOPHAGY-RELATED GENES			FBgn0031298	Atg4a
FBgg0000727	BHLH	BASIC HELIX-LOOP-HELIX TRANSCRIPTION FACTORS	FBgg0000728	BDTF	FBgn0022740	HLH54F
FBgg0000727	BHLH	BASIC HELIX-LOOP-HELIX TRANSCRIPTION FACTORS	FBgg0000728	BDTF	FBgn0000137	ase
FBgg0000727	BHLH	BASIC HELIX-LOOP-HELIX TRANSCRIPTION FACTORS	FBgg0000728	BDTF	FBgn0002931	net
FBgg0000727	BHLH	BASIC HELIX-LOOP-HELIX TRANSCRIPTION FACTORS	FBgg0000728	BDTF	FBgn0003900	twi
FBgg0000727	BHLH	BASIC HELIX-LOOP-HELIX TRANSCRIPTION FACTORS	FBgg0000728	BDTF	FBgn0000022	ac
FBgg0000727	BHLH	BASIC HELIX-LOOP-HELIX TRANSCRIPTION FACTORS	FBgg0000728	BDTF	FBgn0023091	dimm
FBgg0000727	BHLH	BASIC HELIX-LOOP-HELIX TRANSCRIPTION FACTORS	FBgg0000728	BDTF	FBgn0288888	tx
FBgg0000727	BHLH	BASIC HELIX-LOOP-HELIX TRANSCRIPTION FACTORS	FBgg0000728	BDTF	FBgn0023215	Mnt
FBgg0000727	BHLH	BASIC HELIX-LOOP-HELIX TRANSCRIPTION FACTORS	FBgg0000728	BDTF	FBgn0264075	tgo
FBgg0000727	BHLH	BASIC HELIX-LOOP-HELIX TRANSCRIPTION FACTORS	FBgg0000728	BDTF	FBgn0002733	E(spl)mbeta-HLH
FBgg0000727	BHLH	BASIC HELIX-LOOP-HELIX TRANSCRIPTION FACTORS	FBgg0000728	BDTF	FBgn0010433	ato
FBgg0000727	BHLH	BASIC HELIX-LOOP-HELIX TRANSCRIPTION FACTORS	FBgg0000728	BDTF	FBgn0038402	Fer2
FBgg0000727	BHLH	BASIC HELIX-LOOP-HELIX TRANSCRIPTION FACTORS	FBgg0000728	BDTF	FBgn0267821	da
FBgg0000727	BHLH	BASIC HELIX-LOOP-HELIX TRANSCRIPTION FACTORS	FBgg0000728	BDTF	FBgn0010109	dpn
FBgg0000727	BHLH	BASIC HELIX-LOOP-HELIX TRANSCRIPTION FACTORS	FBgg0000728	BDTF	FBgn0002735	E(spl)mgamma-HLH
FBgg0000727	BHLH	BASIC HELIX-LOOP-HELIX TRANSCRIPTION FACTORS	FBgg0000728	BDTF	FBgn0037475	Fer1
FBgg0000727	BHLH	BASIC HELIX-LOOP-HELIX TRANSCRIPTION FACTORS	FBgg0000728	BDTF	FBgn0004666	sim
FBgg0000727	BHLH	BASIC HELIX-LOOP-HELIX TRANSCRIPTION FACTORS	FBgg0000728	BDTF	FBgn0002922	nau
FBgg0000727	BHLH	BASIC HELIX-LOOP-HELIX TRANSCRIPTION FACTORS	FBgg0000728	BDTF	FBgn0002561	l(1)sc
FBgg0000727	BHLH	BASIC HELIX-LOOP-HELIX TRANSCRIPTION FACTORS	FBgg0000728	BDTF	FBgn0261703	gce
FBgg0000727	BHLH	BASIC HELIX-LOOP-HELIX TRANSCRIPTION FACTORS	FBgg0000728	BDTF	FBgn0015550	tap
FBgg0000727	BHLH	BASIC HELIX-LOOP-HELIX TRANSCRIPTION FACTORS	FBgg0000728	BDTF	FBgn0032940	Mondo
FBgg0000727	BHLH	BASIC HELIX-LOOP-HELIX TRANSCRIPTION FACTORS	FBgg0000728	BDTF	FBgn0023076	Clk
FBgg0000727	BHLH	BASIC HELIX-LOOP-HELIX TRANSCRIPTION FACTORS	FBgg0000728	BDTF	FBgn0039411	dysf
FBgg0000727	BHLH	BASIC HELIX-LOOP-HELIX TRANSCRIPTION FACTORS	FBgg0000728	BDTF	FBgn0000575	emc
FBgg0000727	BHLH	BASIC HELIX-LOOP-HELIX TRANSCRIPTION FACTORS	FBgg0000728	BDTF	FBgn0001168	hry
FBgg0000727	BHLH	BASIC HELIX-LOOP-HELIX TRANSCRIPTION FACTORS	FBgg0000728	BDTF	FBgn0262656	Myc
FBgg0000727	BHLH	BASIC HELIX-LOOP-HELIX TRANSCRIPTION FACTORS	FBgg0000728	BDTF	FBgn0037937	Fer3
FBgg0000727	BHLH	BASIC HELIX-LOOP-HELIX TRANSCRIPTION FACTORS	FBgg0000728	BDTF	FBgn0024249	cato
FBgg0000727	BHLH	BASIC HELIX-LOOP-HELIX TRANSCRIPTION FACTORS	FBgg0000728	BDTF	FBgn0029711	Usf
FBgg0000727	BHLH	BASIC HELIX-LOOP-HELIX TRANSCRIPTION FACTORS	FBgg0000728	BDTF	FBgn0002633	E(spl)m7-HLH
FBgg0000727	BHLH	BASIC HELIX-LOOP-HELIX TRANSCRIPTION FACTORS	FBgg0000728	BDTF	FBgn0002631	E(spl)m5-HLH
FBgg0000727	BHLH	BASIC HELIX-LOOP-HELIX TRANSCRIPTION FACTORS	FBgg0000728	BDTF	FBgn0000591	E(spl)m8-HLH
FBgg0000727	BHLH	BASIC HELIX-LOOP-HELIX TRANSCRIPTION FACTORS	FBgg0000728	BDTF	FBgn0266411	sima
FBgg0000727	BHLH	BASIC HELIX-LOOP-HELIX TRANSCRIPTION FACTORS	FBgg0000728	BDTF	FBgn0011276	HLH3B
FBgg0000727	BHLH	BASIC HELIX-LOOP-HELIX TRANSCRIPTION FACTORS	FBgg0000728	BDTF	FBgn0261283	SREBP
FBgg0000727	BHLH	BASIC HELIX-LOOP-HELIX TRANSCRIPTION FACTORS	FBgg0000728	BDTF	FBgn0262139	trh
FBgg0000727	BHLH	BASIC HELIX-LOOP-HELIX TRANSCRIPTION FACTORS	FBgg0000728	BDTF	FBgn0263112	Mitf
FBgg0000727	BHLH	BASIC HELIX-LOOP-HELIX TRANSCRIPTION FACTORS	FBgg0000728	BDTF	FBgn0030899	Hesr
FBgg0000727	BHLH	BASIC HELIX-LOOP-HELIX TRANSCRIPTION FACTORS	FBgg0000728	BDTF	FBgn0053557	CG33557
FBgg0000727	BHLH	BASIC HELIX-LOOP-HELIX TRANSCRIPTION FACTORS	FBgg0000728	BDTF	FBgn0002734	E(spl)mdelta-HLH
FBgg0000727	BHLH	BASIC HELIX-LOOP-HELIX TRANSCRIPTION FACTORS	FBgg0000728	BDTF	FBgn0032651	Oli
FBgg0000727	BHLH	BASIC HELIX-LOOP-HELIX TRANSCRIPTION FACTORS	FBgg0000728	BDTF	FBgn0003513	ss
FBgg0000727	BHLH	BASIC HELIX-LOOP-HELIX TRANSCRIPTION FACTORS	FBgg0000728	BDTF	FBgn0032741	Sidpn
FBgg0000727	BHLH	BASIC HELIX-LOOP-HELIX TRANSCRIPTION FACTORS	FBgg0000728	BDTF	FBgn0004170	sc
FBgg0000727	BHLH	BASIC HELIX-LOOP-HELIX TRANSCRIPTION FACTORS	FBgg0000728	BDTF	FBgn0001319	kn
FBgg0000727	BHLH	BASIC HELIX-LOOP-HELIX TRANSCRIPTION FACTORS	FBgg0000728	BDTF	FBgn0001994	crp
FBgg0000727	BHLH	BASIC HELIX-LOOP-HELIX TRANSCRIPTION FACTORS	FBgg0000728	BDTF	FBgn0027788	Hey
FBgg0000727	BHLH	BASIC HELIX-LOOP-HELIX TRANSCRIPTION FACTORS	FBgg0000728	BDTF	FBgn0023094	cyc
FBgg0000727	BHLH	BASIC HELIX-LOOP-HELIX TRANSCRIPTION FACTORS	FBgg0000728	BDTF	FBgn0011277	HLH4C
FBgg0000727	BHLH	BASIC HELIX-LOOP-HELIX TRANSCRIPTION FACTORS	FBgg0000728	BDTF	FBgn0002609	E(spl)m3-HLH
FBgg0000727	BHLH	BASIC HELIX-LOOP-HELIX TRANSCRIPTION FACTORS	FBgg0000728	BDTF	FBgn0032209	Hand
FBgg0000727	BHLH	BASIC HELIX-LOOP-HELIX TRANSCRIPTION FACTORS	FBgg0000728	BDTF	FBgn0041092	tai
FBgg0000727	BHLH	BASIC HELIX-LOOP-HELIX TRANSCRIPTION FACTORS	FBgg0000728	BDTF	FBgn0259938	cwo
FBgg0000727	BHLH	BASIC HELIX-LOOP-HELIX TRANSCRIPTION FACTORS	FBgg0000728	BDTF	FBgn0039509	bigmax
FBgg0000727	BHLH	BASIC HELIX-LOOP-HELIX TRANSCRIPTION FACTORS	FBgg0000728	BDTF	FBgn0003270	amos
FBgg0000727	BHLH	BASIC HELIX-LOOP-HELIX TRANSCRIPTION FACTORS	FBgg0000728	BDTF	FBgn0002723	Met
FBgg0000727	BHLH	BASIC HELIX-LOOP-HELIX TRANSCRIPTION FACTORS	FBgg0000728	BDTF	FBgn0037672	sage
FBgg0000727	BHLH	BASIC HELIX-LOOP-HELIX TRANSCRIPTION FACTORS	FBgg0000728	BDTF	FBgn0017578	Max
FBgg0000419	TRNA-C-ARG-CCT	CYTOSOLIC ARGININE-CCT TRANSFER RNAS	FBgg0000394	TRNA-C-ARG	FBgn0051631	tRNA:Arg-CCT-1-1
FBgg0000419	TRNA-C-ARG-CCT	CYTOSOLIC ARGININE-CCT TRANSFER RNAS	FBgg0000394	TRNA-C-ARG	FBgn0050212	tRNA:Arg-CCT-1-2
FBgg0000419	TRNA-C-ARG-CCT	CYTOSOLIC ARGININE-CCT TRANSFER RNAS	FBgg0000394	TRNA-C-ARG	FBgn0053538	tRNA:Arg-CCT-1-3
FBgg0001102	AMP-U	UNCLASSIFIED ANTIMICROBIAL PEPTIDES	FBgg0001101	AMP	FBgn0010385	Def
FBgg0001102	AMP-U	UNCLASSIFIED ANTIMICROBIAL PEPTIDES	FBgg0001101	AMP	FBgn0014865	Mtk
FBgg0001102	AMP-U	UNCLASSIFIED ANTIMICROBIAL PEPTIDES	FBgg0001101	AMP	FBgn0000094	Anp
FBgg0001102	AMP-U	UNCLASSIFIED ANTIMICROBIAL PEPTIDES	FBgg0001101	AMP	FBgn0034407	DptB
FBgg0001102	AMP-U	UNCLASSIFIED ANTIMICROBIAL PEPTIDES	FBgg0001101	AMP	FBgn0010388	Dro
FBgg0001102	AMP-U	UNCLASSIFIED ANTIMICROBIAL PEPTIDES	FBgg0001101	AMP	FBgn0262881	Mtkl
FBgg0001102	AMP-U	UNCLASSIFIED ANTIMICROBIAL PEPTIDES	FBgg0001101	AMP	FBgn0004240	DptA
FBgg0001102	AMP-U	UNCLASSIFIED ANTIMICROBIAL PEPTIDES	FBgg0001101	AMP	FBgn0033593	Listericin
FBgg0000438	TRNA-C-LYS-CTT	CYTOSOLIC LYSINE-CTT TRANSFER RNAS	FBgg0000404	TRNA-C-LYS	FBgn0011890	tRNA:Lys-CTT-1-5
FBgg0000438	TRNA-C-LYS-CTT	CYTOSOLIC LYSINE-CTT TRANSFER RNAS	FBgg0000404	TRNA-C-LYS	FBgn0011897	tRNA:Lys-CTT-1-11
FBgg0000438	TRNA-C-LYS-CTT	CYTOSOLIC LYSINE-CTT TRANSFER RNAS	FBgg0000404	TRNA-C-LYS	FBgn0011895	tRNA:Lys-CTT-1-9
FBgg0000438	TRNA-C-LYS-CTT	CYTOSOLIC LYSINE-CTT TRANSFER RNAS	FBgg0000404	TRNA-C-LYS	FBgn0011893	tRNA:Lys-CTT-1-7
FBgg0000438	TRNA-C-LYS-CTT	CYTOSOLIC LYSINE-CTT TRANSFER RNAS	FBgg0000404	TRNA-C-LYS	FBgn0011891	tRNA:Lys-CTT-1-1
FBgg0000438	TRNA-C-LYS-CTT	CYTOSOLIC LYSINE-CTT TRANSFER RNAS	FBgg0000404	TRNA-C-LYS	FBgn0011892	tRNA:Lys-CTT-1-6
FBgg0000438	TRNA-C-LYS-CTT	CYTOSOLIC LYSINE-CTT TRANSFER RNAS	FBgg0000404	TRNA-C-LYS	FBgn0011887	tRNA:Lys-CTT-1-4
FBgg0000438	TRNA-C-LYS-CTT	CYTOSOLIC LYSINE-CTT TRANSFER RNAS	FBgg0000404	TRNA-C-LYS	FBgn0011889	tRNA:Lys-CTT-1-2
FBgg0000438	TRNA-C-LYS-CTT	CYTOSOLIC LYSINE-CTT TRANSFER RNAS	FBgg0000404	TRNA-C-LYS	FBgn0052285	tRNA:Lys-CTT-1-12
FBgg0000438	TRNA-C-LYS-CTT	CYTOSOLIC LYSINE-CTT TRANSFER RNAS	FBgg0000404	TRNA-C-LYS	FBgn0011888	tRNA:Lys-CTT-1-3
